1.499999999999999944e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.315169111730587462e-18
2.181818181818181435e-01,7.708333333333333703e-01,5.714285714285713413e-02,1.000000000000000000e+00,4.473934671719295378e-16
2.222222222222222099e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.658565510090660696e-15
2.262773722627736961e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,2.427736506263585684e-15
2.561983471074380514e-01,6.190476190476190688e-01,6.190476190476190688e-01,1.000000000000000000e+00,1.468984566334521115e-13
2.857142857142856984e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,5.072010801806748019e-13
2.898550724637681264e-01,9.000000000000000222e-01,6.190476190476190688e-01,1.000000000000000000e+00,1.473117529667797436e-12
4.000000000000000222e-01,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,2.707855441158819058e-11
3.648648648648649129e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,3.079576787588622206e-10
3.846153846153846367e-01,4.600000000000000200e-01,1.551724137931034531e-01,1.000000000000000000e+00,9.957207194913487044e-10
3.908045977011495031e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,1.182015628258359837e-09
3.809523809523808757e-01,7.058823529411765163e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.592708359172008987e-09
4.404761904761905211e-01,3.898305084745762872e-01,6.190476190476190688e-01,1.000000000000000000e+00,6.329668499512428954e-08
4.400000000000000022e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,6.413108631651475991e-08
4.444444444444444198e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,8.597012266534017209e-08
4.509803921568628082e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.316799053603714625e-07
4.561403508771930126e-01,8.518518518518518601e-01,1.551724137931034531e-01,1.000000000000000000e+00,2.962738330147407816e-07
5.479452054794520244e-01,6.666666666666667962e-02,1.551724137931034531e-01,1.000000000000000000e+00,3.288667418180195173e-07
4.531250000000000000e-01,5.416666666666666297e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.554258652930292307e-07
4.687500000000000000e-01,7.538461538461538325e-01,5.714285714285713413e-02,1.000000000000000000e+00,4.378906342375443905e-07
4.823529411764705954e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,7.551971553343925560e-07
5.841584158415841221e-01,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,8.212278971166843442e-07
6.119402985074626766e-01,0.000000000000000000e+00,5.714285714285713413e-02,1.000000000000000000e+00,1.181829538372232500e-06
5.999999999999999778e-01,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.627694809378525908e-06
5.468750000000000000e-01,2.095238095238095566e-01,1.551724137931034531e-01,1.000000000000000000e+00,2.824330786854431229e-06
5.045871559633027248e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,3.534178758691948627e-06
5.188679245283018826e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,7.977247009883518252e-06
5.196078431372549433e-01,4.177215189873417778e-01,6.190476190476190688e-01,1.000000000000000000e+00,8.384060929302647363e-06
5.588235294117647189e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,6.770127999250276948e-05
5.468750000000000000e-01,8.823529411764705621e-01,1.551724137931034531e-01,1.000000000000000000e+00,7.171471121222858041e-05
5.642857142857142794e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,8.925618806029971463e-05
6.860465116279069742e-01,1.139240506329114028e-01,1.551724137931034531e-01,1.000000000000000000e+00,3.275647630671131550e-04
5.897435897435897578e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,3.738667514969782951e-04
5.961538461538461453e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,4.147595879236311159e-04
5.833333333333333703e-01,6.097560975609755962e-01,1.551724137931034531e-01,1.000000000000000000e+00,5.480492931070499131e-04
5.975609756097560732e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,5.542882886753162930e-04
6.029411764705882026e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,7.235277715459957799e-04
7.804878048780488076e-01,3.174603174603174427e-02,6.190476190476190688e-01,1.000000000000000000e+00,7.402221710380194834e-04
6.206896551724138122e-01,4.444444444444444198e-01,5.714285714285713413e-02,1.000000000000000000e+00,7.418621634051181376e-04
7.173913043478259421e-01,1.037735849056603682e-01,1.551724137931034531e-01,1.000000000000000000e+00,7.864730757829133546e-04
6.162790697674418450e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.023089522848518633e-03
6.101694915254237683e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,1.028918762757756672e-03
8.470588235294117530e-01,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.077488113477198702e-03
1.000000000000000000e+00,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.178311624873169079e-03
1.000000000000000000e+00,0.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.178311624873169079e-03
6.400000000000000133e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,2.773713174837340485e-03
1.000000000000000000e+00,4.696132596685083371e-02,6.190476190476190688e-01,1.000000000000000000e+00,2.951125412964571582e-03
1.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,1.000000000000000000e+00,2.967288731495241333e-03
1.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,1.000000000000000000e+00,2.967288731495241333e-03
1.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,1.000000000000000000e+00,2.967288731495241333e-03
1.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,1.000000000000000000e+00,2.967288731495241333e-03
6.376811594202898004e-01,4.677419354838708854e-01,1.551724137931034531e-01,1.000000000000000000e+00,3.287090930806251844e-03
7.047619047619048116e-01,2.666666666666666630e-01,1.551724137931034531e-01,1.000000000000000000e+00,5.812867164843297206e-03
6.603773584905660021e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,6.167028061801360650e-03
6.346153846153845812e-01,6.666666666666666297e-01,1.551724137931034531e-01,1.000000000000000000e+00,7.134217919066343852e-03
6.470588235294117974e-01,5.964912280701754055e-01,6.190476190476190688e-01,1.000000000000000000e+00,7.926399186145068748e-03
6.379310344827586743e-01,8.145161290322581182e-01,1.551724137931034531e-01,1.000000000000000000e+00,8.303538073730187818e-03
6.634615384615384359e-01,4.962686567164178997e-01,1.551724137931034531e-01,1.000000000000000000e+00,1.157016567770028509e-02
6.666666666666666297e-01,1.000000000000000000e+00,1.551724137931034531e-01,1.000000000000000000e+00,1.279917753285182529e-02
1.000000000000000000e+00,1.401869158878504551e-01,6.190476190476190688e-01,1.000000000000000000e+00,1.539812501586295020e-02
6.862745098039215730e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,1.576316205372159038e-02
7.804878048780488076e-01,2.222222222222222099e-01,6.190476190476190688e-01,1.000000000000000000e+00,1.583831102515863287e-02
1.000000000000000000e+00,1.428571428571428492e-01,6.190476190476190688e-01,1.000000000000000000e+00,1.609041947204505052e-02
6.576576576576577127e-01,6.279069767441860517e-01,1.551724137931034531e-01,1.000000000000000000e+00,1.719307719597479300e-02
6.875000000000000000e-01,5.454545454545454142e-01,5.714285714285713413e-02,1.000000000000000000e+00,2.340266075318036404e-02
1.000000000000000000e+00,1.666666666666666574e-01,6.190476190476190688e-01,1.000000000000000000e+00,2.362103166116475209e-02
7.021276595744680993e-01,1.000000000000000000e+00,6.190476190476190688e-01,1.000000000000000000e+00,2.683284053277825917e-02
1.000000000000000000e+00,1.764705882352941291e-01,6.190476190476190688e-01,1.000000000000000000e+00,2.754771787698862689e-02
1.000000000000000000e+00,1.851851851851852027e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.151644046326225468e-02
7.777777777777777901e-01,2.419354838709676936e-01,1.551724137931034531e-01,1.000000000000000000e+00,3.441788357125079995e-02
6.875000000000000000e-01,6.734693877551021224e-01,6.190476190476190688e-01,1.000000000000000000e+00,4.055192326863338304e-02
1.000000000000000000e+00,2.025316455696202500e-01,6.190476190476190688e-01,1.000000000000000000e+00,4.095657612179821883e-02
